ticker,date,day_of_week,month,current_quarter,days_from_month_end,open,high,low,close,volume,rsi,macd,daily_pct_change,rolling_avg_10d,sma_ratio_20,atr,ret_1d,ret_5d,perf_vs_sp_ret_5d,sp_ret_1d,sp_ret_5d,return_volatility_5day,bollinger_upper,bollinger_lower,bollinger_position,mom_20d,mom_63d,sharp_20d,vol_z_60d,rv_20d,semivol_20d,idio_vol_20d,dd_60d,beta_sp_60d,future_1d_ret,future_2d_ret,future_5d_ret,future_10d_ret,future_20d_ret,earning_date,earning_date_actual,market_cap,quarter_ending,reported_eps,estimated_eps,surprise_percent,revenue_million,days_since_earnings,days_since_earnings_trading,earnings_date_2d,earnings_date_5d,earnings_date_trading_2d,earnings_date_trading_5d,cpi_event_1d,cpi_event_2d,cpi_event_5d,cpi_days_since_release,trade_event_1d,trade_event_2d,trade_event_5d,trade_days_since_release,unemp_event_1d,unemp_event_2d,unemp_event_5d,unemp_days_since_release,gdp_event_1d,gdp_event_2d,gdp_event_5d,gdp_days_since_release,dsr_event_1d,dsr_event_2d,dsr_event_5d,dsr_days_since_release,fomc_event_1d,fomc_event_2d,fomc_event_5d,fomc_days_since_release,cpi_raw,cpi_mom,cpi_yoy,exports_raw,exports_mom,exports_yoy,imports_raw,imports_mom,imports_yoy,trade_balance_raw,trade_balance_mom,trade_balance_yoy,unemp_rate,gdp,debt_service_ratio,interest_rate_daily
TXN,2023-01-24,Tuesday,1,Q1,7,162.825869578202,164.456435263184,161.526944133272,163.093017578125,5351600,56.4281978903083,0.359303281198396,-0.634210319834627,162.38459777832,1.03126593493832,4.02326457954017,-0.6342287950024783,0.9350249540816646,0.0028403689988065,-0.0007115031258156,0.0065096907918285,1.8792125006246476,169.59248223427704,146.70424170371126,0.716034762590317,7.492402041140611,11.727759034759222,3.200592877284142,-0.0210708771030198,0.2979272286522665,4.609346419251968e-05,0.0110156924058669,-1.8951640031827612,1.2644067450984926,-1.1296852382157052,-1.6606408554119656,0.8093492198691932,4.381845698315501,-3.405961792077894,1,2023-01-24,176672626052.0,2022-12-31 00:00:00,2.13,1.98,7.5758,4670,0,0,1,1,1,1,0,0,0,12,0,0,0,19,0,0,0,18,0,0,0,89,0,0,0,33,0,0,0,41,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22066.784,10.598597,4.33
AAPL,2023-01-25,Wednesday,1,Q1,6,138.93064978869,140.449226471489,136.879574430595,139.887161254883,65799300,62.224673832586,1.75264367310631,-0.470060499783842,135.23772277832,1.06902395420902,3.79578208228816,-0.470028031883829,4.918280061140612,0.0269472695888717,-0.0001817250594663,0.0222354222071234,1.1982110593625763,141.49228809310816,120.21775524185276,0.924552440673612,7.583826034178909,-4.921143106049996,3.3158029332678987,-0.6592969442643216,0.290394130705764,0.0001138994397828,0.010759802343275,-8.761157981855828,1.5927607284333918,1.4803254837719493,2.869002577106494,2.5165347789388948,7.091471463885068,5.475876795417278,0,2022-10-27,3426497647100.0,2022-09-30 00:00:00,1.29,1.27,1.5748,90146,90,60,0,0,0,0,0,0,0,13,0,0,0,20,0,0,0,19,0,0,0,90,0,0,0,34,0,0,0,42,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22066.784,10.598597,4.33
ADI,2023-01-25,Wednesday,1,Q1,6,159.35682584986,161.374848954293,157.051891787067,161.107055664062,2739800,54.2891172766312,0.0919925796271251,-0.24280022411165,160.257760620117,1.01598309830518,3.95059697642076,-0.242809626444107,1.4759029746897356,-0.0074763924602261,-0.0001817250594663,0.0222354222071234,1.714530363428112,164.56160596077774,152.58355852896835,0.7115944766797153,2.813719099589629,17.06906903577221,1.4004839933408473,-0.5318641892907026,0.2755258012150222,8.401522299556349e-05,0.0096096047530916,-4.01161899542655,1.420536695981584,1.3594406606434184,1.4128866988504685,4.8322871276879065,5.526848844128796,10.210750524255152,0,2022-11-22,114906269784.0,2022-10-31 00:00:00,2.73,2.59,5.4054,3248,64,42,0,0,0,0,0,0,0,13,0,0,0,20,0,0,0,19,0,0,0,90,0,0,0,34,0,0,0,42,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22066.784,10.598597,4.33
ADSK,2023-01-25,Wednesday,1,Q1,6,202.0,203.809997558594,198.009994506836,202.5,1273200,54.9624527619928,1.73377542838149,-1.9037895728426,202.13699798584,1.04037690928549,6.70271982782042,-1.903789572842596,2.2623955311984023,0.0003885331048605,-0.0001817250594663,0.0222354222071234,3.1940015838089164,212.0275919599298,177.25440419485534,0.7260075198081457,7.621171374784752,-2.216425910984865,2.71893693871296,-0.3440654435748855,0.3639187348873187,9.828919045231925e-05,0.0111588019845986,-12.82824049086138,1.8546778266879964,2.943213192033189,4.138274016203702,9.72345799575618,9.293830777391964,9.21481662326389,0,2022-11-22,61986170000.0,2022-10-31 00:00:00,1.7,1.7,0.0,1280,64,42,0,0,0,0,0,0,0,13,0,0,0,20,0,0,0,19,0,0,0,90,0,0,0,34,0,0,0,42,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22066.784,10.598597,4.33
AMD,2023-01-25,Wednesday,1,Q1,6,72.9000015258789,75.120002746582,72.0899963378906,74.9100036621094,49932600,61.8586410362612,0.986665009817612,0.281133497251274,71.6899993896484,1.0995237609722,3.09087034976441,0.2811334972512735,6.210130382276691,0.0398658816156434,-0.0001817250594663,0.0222354222071234,5.249419853311938,76.77618903940389,59.482810212915446,0.8920867115663911,16.10354550469357,27.614996062153697,4.036033812835568,-0.6290058061740127,0.4962008059422678,0.000162099397309,0.0225208027068046,-3.503791945823926,2.1638811695948954,0.3337337975948484,0.6541153915566866,12.988913698933157,13.055664532351033,6.461081432757654,0,2022-11-01,285847687380.0,2022-09-30 00:00:00,0.67,0.7,-4.2857,5565,85,57,0,0,0,0,0,0,0,13,0,0,0,20,0,0,0,19,0,0,0,90,0,0,0,34,0,0,0,42,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22066.784,10.598597,4.33
AMZN,2023-01-25,Wednesday,1,Q1,6,92.5599975585938,97.2399978637695,91.5199966430664,97.1800003051758,94261600,60.3957419608895,0.978617298087275,0.892857779356682,96.1939994812012,1.07240795376113,3.42532654408954,0.8928577793566816,1.801803097841104,-0.0042173912287124,-0.0001817250594663,0.0222354222071234,2.217903777086844,102.65820938238048,78.57879089227774,0.7724941289817119,13.994135255338168,-18.895008719171614,4.515491337090377,0.2739493496393042,0.3818221670973855,8.53157230701792e-05,0.0162600921861042,-6.024565454315267,1.6119233715094683,2.099198301215366,5.206830153018904,8.201277213083769,2.9532853854386865,-1.3994655341435849,0,2022-10-27,2468820501335.0,2022-09-30 00:00:00,0.17,0.22,-22.7273,127101,90,60,0,0,0,0,0,0,0,13,0,0,0,20,0,0,0,19,0,0,0,90,0,0,0,34,0,0,0,42,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22066.784,10.598597,4.33
AVGO,2023-01-25,Wednesday,1,Q1,6,55.4322457197016,56.3246584633272,55.2758353727596,56.2008743286133,13766000,61.77156100954,-0.0584147633356451,0.111100752277804,55.4538398742676,1.02721050251325,1.41356466581719,0.1111143501342892,1.983323236104595,-0.0024021192508527,-0.0001817250594663,0.0222354222071234,1.472741719029747,57.2100984280933,52.2141634279858,0.7979917103082729,6.018865999219081,29.36273103179892,2.723991596594015,-1.0744496718285563,0.2845828889238945,4.662982093789165e-05,0.0107240886808953,-0.4673454399330788,1.4069751620355715,2.2025663551809016,0.906634842723908,2.914566438261268,2.7369889463068064,-0.3210065104733206,0,2022-12-08,1438133286539.0,2022-10-31 00:00:00,1.045,1.028,1.6537,8930,48,31,0,0,0,0,0,0,0,13,0,0,0,20,0,0,0,19,0,0,0,90,0,0,0,34,0,0,0,42,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22066.784,10.598597,4.33
CDW,2023-01-25,Wednesday,1,Q1,6,188.865306231817,189.175772677375,183.742484041356,186.400909423828,862000,54.6216722778864,0.650464873831356,-2.54640425184637,190.146961975098,1.02056052720335,3.92670750416332,-2.54641202626179,-3.013781111823977,-0.0523731563251135,-0.0001817250594663,0.0222354222071234,1.393014786208355,199.14942061723696,166.14182083784118,0.6137704262469036,7.847753135392432,17.01472630498657,4.170918762307704,0.7277331634705984,0.234946349760369,6.371573709962573e-05,0.008469538133194,-3.925580836409463,1.0452268458502585,1.1347113655321597,0.6089815217293459,3.674788002917495,4.9656392410917904,6.815283600074329,0,2022-11-02,21735113951.0,2022-09-30 00:00:00,2.6,2.52,3.1746,6216,84,56,0,0,0,0,0,0,0,13,0,0,0,20,0,0,0,19,0,0,0,90,0,0,0,34,0,0,0,42,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22066.784,10.598597,4.33
CTSH,2023-01-25,Wednesday,1,Q1,6,60.3893659905282,61.4122661813384,60.0930139790556,61.3166694641113,3932700,63.5127186494232,0.337017384165208,0.344186028509363,60.3243614196777,1.05803170160117,1.62756782118136,0.3441859855362494,5.1647916384243375,0.0294123633246792,-0.0001817250594663,0.0222354222071234,1.2517869470043284,63.71315469369559,52.193899444488,0.791958980997961,14.494832424737968,6.044814753410388,5.330287199437138,-0.3748850142022657,0.3306701788021163,7.5748505041784e-05,0.0153159814722694,-1.474631944243531,1.2534136787250547,0.8107106478064008,2.447759860627841,7.327707656416504,3.367635740623598,0.6687466976537326,0,2022-11-02,34236555184.0,2022-09-30 00:00:00,1.17,1.16,0.8621,4857,84,56,0,0,0,0,0,0,0,13,0,0,0,20,0,0,0,19,0,0,0,90,0,0,0,34,0,0,0,42,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22066.784,10.598597,4.33
GOOGL,2023-01-25,Wednesday,1,Q1,6,95.0002556955974,95.5867423329574,93.2010485027138,94.65234375,42330000,56.0361901867711,1.09440223963257,-2.53837732391303,93.5350387573242,1.04739231498521,2.84573656646909,-2.53838498033645,4.499565366810199,0.0227600592084766,-0.0001817250594663,0.0222354222071234,3.271616297612124,98.41248363758304,82.32656055187007,0.7662465580901172,6.712991097152532,-7.12055167655482,2.620889448495937,0.9043783283872162,0.33270754573416,8.246389994627908e-05,0.0148180833813521,-5.713431049955131,1.4616645256714298,2.4154476058561247,4.358327787751226,5.471538911930995,4.358327787751226,-4.547369266126033,0,2022-10-25,2461129000000.0,2022-09-30 00:00:00,1.06,1.25,-15.2,69092,92,62,0,0,0,0,0,0,0,13,0,0,0,20,0,0,0,19,0,0,0,90,0,0,0,34,0,0,0,42,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22066.784,10.598597,4.33
LRCX,2023-01-25,Wednesday,1,Q1,6,45.9273228642789,47.7947993567608,45.4225191639561,47.503978729248,17697000,63.9356240309358,0.428378786106513,0.18459464560483,46.0932605743408,1.08554308980999,1.67831145323382,0.1846026906972442,4.60708053644201,0.0238353792872436,-0.0001817250594663,0.0222354222071234,2.982967534741962,49.4294084699995,38.09172228256398,0.8301747028253477,18.5091668688945,31.08921276157426,5.812652591853337,0.4574046058040573,0.3813241757515234,5.818776968742995e-05,0.0106381724174843,-2.1162671184153456,2.0813580569879173,1.914424000095072,-1.1302120858108,8.570857963504675,6.042182678325769,-0.6183386916637112,1,2023-01-25,125144604480.0,2022-12-31 00:00:00,10.71,9.96,7.5301,5278,0,0,1,1,1,1,0,0,0,13,0,0,0,20,0,0,0,19,0,0,0,90,0,0,0,34,0,0,0,42,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22066.784,10.598597,4.33
MRVL,2023-01-25,Wednesday,1,Q1,6,41.320098905948,42.3897447244618,40.3792042670019,42.330322265625,9600000,61.1654993939036,0.699991893454225,0.541056548001961,40.2078636169434,1.11279914467024,1.93179688926598,0.5410746689929136,5.556933284286836,0.0333340163329569,-0.0001817250594663,0.0222354222071234,4.752593866558378,43.14185752728788,32.93714256426485,0.920475227852132,15.112054001608533,11.51385265406406,3.635863988588452,-0.5222641945788827,0.5251794059017029,0.0002768119468991,0.0208687001967263,-7.974720054827175,2.441424471157571,3.8605282571069655,3.532978715542945,7.908266302544509,5.521742523549023,5.872704553323427,0,2022-12-01,66165228000.0,2022-10-31 00:00:00,0.57,0.59,-3.3898,1537,55,36,0,0,0,0,0,0,0,13,0,0,0,20,0,0,0,19,0,0,0,90,0,0,0,34,0,0,0,42,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22066.784,10.598597,4.33
MSFT,2023-01-25,Wednesday,1,Q1,6,229.810505165471,238.454868760126,226.301796344767,235.818435668945,66526600,52.6032064947429,1.21745795561013,-0.59081662898175,233.951385498047,1.02142521865225,6.55811546115482,-0.5908230993229568,2.035528441027923,-0.0018800731179835,-0.0001817250594663,0.0222354222071234,1.9979284197888292,242.85837241301124,218.88551644196923,0.7063358963092268,0.7874934409784595,-2.411308940804391,0.4677733952553735,2.9982219243167347,0.3079023445604763,0.0001399073774696,0.0141951370657571,-6.457523490792861,1.4499595566370247,3.0713842711504347,3.1378693521247225,5.0455155893764925,10.85575519772599,6.150261459455919,0,2023-01-24,3843690334581.0,2022-12-31 00:00:00,2.32,2.29,1.31,52747,1,1,1,1,1,1,0,0,0,13,0,0,0,20,0,0,0,19,0,0,0,90,0,0,0,34,0,0,0,42,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22066.784,10.598597,4.33
MU,2023-01-25,Wednesday,1,Q1,6,59.861936957091,60.8486179981946,59.6152666968151,60.7203521728516,10787200,69.9400068152078,0.724681760204675,0.457076442538651,57.7267566680908,1.1047385014264,1.89626516207122,0.4570701602664373,8.901071963218431,0.0667753719308794,-0.0001817250594663,0.0222354222071234,2.8579810256523914,62.74309078442376,47.18401302111823,0.869995749636449,22.86859403362873,9.672900341879595,6.703408849645751,-0.816669912216287,0.4001217207691993,2.8899103644174947e-05,0.0183855217085771,-2.250324937215651,1.5392966983824017,2.0474542631575776,3.786140941709726,1.7224529469939798,-2.0961868698513357,-4.5336276346359945,0,2022-12-21,138267906229.0,2022-11-30 00:00:00,-0.04,-0.01,-300.0,4085,35,22,0,0,0,0,0,0,0,13,0,0,0,20,0,0,0,19,0,0,0,90,0,0,0,34,0,0,0,42,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22066.784,10.598597,4.33
NVDA,2023-01-25,Wednesday,1,Q1,6,18.8962038047995,19.3527986829265,18.5634993532868,19.3058395385742,449537000,70.0475010758346,0.407370814539197,0.301067102627006,17.6717913627625,1.19287354981107,0.804779547681219,0.3010671324609193,11.198695473817954,0.0897517522518305,-0.0001817250594663,0.0222354222071234,4.648047467309385,19.76651220824908,12.602115149233828,0.935699463160852,27.07482200638312,53.408520311836206,5.449283182223586,-0.1525984289035129,0.5873353311147634,0.0003422892846221,0.027261350520104,0.0,2.337024504947623,2.47892201984643,5.392528753971981,8.383799394160274,14.91486856265658,22.465467916389347,0,2022-11-16,4441044000000.0,2022-10-31 00:00:00,0.058,0.071,-18.3099,5931,70,46,0,0,0,0,0,0,0,13,0,0,0,20,0,0,0,19,0,0,0,90,0,0,0,34,0,0,0,42,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22066.784,10.598597,4.33
TXN,2023-01-25,Wednesday,1,Q1,6,162.7153478693,164.170879435099,157.989477371635,161.250595092773,6720700,53.0855328115856,0.222773132498414,-1.12967588233445,162.07507019043,1.01646011833168,4.17741725696329,-1.1296852382157052,0.7366612588853627,-0.0148690016724672,-0.0001817250594663,0.0222354222071234,1.9103759558539024,169.70632547439757,147.57242055831725,0.6179731650392117,6.484975020505557,9.14670263949342,2.765955523345706,0.770595108751984,0.3021324956164404,4.730578377107078e-05,0.0110374661488698,-3.0034398534145343,1.2522516994219135,-0.5370222786035717,0.1142630793138144,4.774748909840332,1.5526814776851472,-1.1400474539536298,0,2023-01-24,176672626052.0,2022-12-31 00:00:00,2.13,1.98,7.5758,4670,1,1,1,1,1,1,0,0,0,13,0,0,0,20,0,0,0,19,0,0,0,90,0,0,0,34,0,0,0,42,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22066.784,10.598597,4.33
AAPL,2023-01-26,Thursday,1,Q1,5,141.178924925833,142.243907110483,139.926582674452,141.957946777344,54105100,65.3065922143883,1.78166598071504,1.48032564524476,136.270161437988,1.07918470547202,3.69299378038188,1.4803254837719493,6.4242038910206745,0.0227991002782763,0.0110078534691813,0.0414429459807923,1.087714281903816,143.18906990237298,119.89460624508796,0.94715019481227,10.712956703172496,-5.344074769512053,4.646518155848534,-1.2276877216690592,0.2850050138832527,0.0001107962686149,0.0105415754606064,-5.9613733701683485,1.5817509278078157,1.3684200230088983,-0.6668453118589324,4.76519389721366,4.799944794121092,2.065834945385836,0,2022-10-27,3426497647100.0,2022-09-30 00:00:00,1.29,1.27,1.5748,90146,91,61,0,0,0,0,0,0,0,14,0,0,0,21,0,0,0,20,1,1,1,0,0,0,0,35,0,0,0,43,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22249.459,10.598597,4.33
ADI,2023-01-26,Thursday,1,Q1,5,162.53211126418,163.498078883357,159.586370455029,163.297241210938,3539900,57.7566247929221,0.237100780545126,1.35945973182077,160.348620605469,1.0271496634463,3.94781922298556,1.3594406606434184,4.664973407948869,0.0052071838645189,0.0110078534691813,0.0414429459807923,1.3062406867866956,165.09405819475327,152.8678772300514,0.8530340547230196,5.265090441533471,17.168867583163227,2.4832925006029045,0.1291753207060386,0.2751517023193014,8.46789080373083e-05,0.0095345162338385,-2.7067139145570547,1.421209770156319,0.0527292158073233,-1.0600880390085887,5.01348972752087,4.556662041608339,7.644007618497994,0,2022-11-22,114906269784.0,2022-10-31 00:00:00,2.73,2.59,5.4054,3248,65,43,0,0,0,0,0,0,0,14,0,0,0,21,0,0,0,20,1,1,1,0,0,0,0,35,0,0,0,43,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22249.459,10.598597,4.33
ADSK,2023-01-26,Thursday,1,Q1,5,206.270004272461,209.240005493164,205.770004272461,208.460006713867,876600,59.8503085348313,1.71777823102571,2.94321319203319,202.989999389648,1.06493251858285,6.70538308963068,2.943213192033189,6.330019622000771,0.0218572502392153,0.0110078534691813,0.0414429459807923,3.2221537630084827,213.7117109345077,177.78728656305088,0.8538124322789932,11.900807465102137,-3.365471196807679,4.006388226438465,-0.8029892237382157,0.370793037488523,0.0001004692137685,0.0117863442455372,-10.262589765260971,1.850836585068044,1.1608932605797095,0.3166019294176703,9.479033805250992,7.766471582647316,-7.641757373842884,0,2022-11-22,61986170000.0,2022-10-31 00:00:00,1.7,1.7,0.0,1280,65,43,0,0,0,0,0,0,0,14,0,0,0,21,0,0,0,20,1,1,1,0,0,0,0,35,0,0,0,43,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22249.459,10.598597,4.33
AMD,2023-01-26,Thursday,1,Q1,5,76.5,77.0800018310547,74.2799987792969,75.1600036621094,49583900,62.2683815617046,0.936331599992239,0.333733797594848,72.3,1.09365001885423,3.07009411419251,0.3337337975948484,11.002812994196542,0.068585183961173,0.0110078534691813,0.0414429459807923,4.4487910302810345,77.59594878740698,59.85205078534692,0.8627164603282326,18.79248161580616,22.27103004643418,4.708966352549528,-0.6233629441825785,0.486060663633955,0.0001574191023821,0.0225014899230134,-3.181751486149695,2.158478381209006,0.3193159287863567,-3.605650055647069,17.495999541992724,10.710477687777908,3.8983402514898513,0,2022-11-01,285847687380.0,2022-09-30 00:00:00,0.67,0.7,-4.2857,5565,86,58,0,0,0,0,0,0,0,14,0,0,0,21,0,0,0,20,1,1,1,0,0,0,0,35,0,0,0,43,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22249.459,10.598597,4.33
AMZN,2023-01-26,Thursday,1,Q1,5,98.2399978637695,99.4899978637695,96.9199981689453,99.2200012207031,68523600,63.626178645635,0.961803504397747,2.09919830121537,96.6069999694824,1.08523147909666,3.36423176914201,2.099198301215366,5.913749890563635,0.017694552924844,0.0110078534691813,0.0414429459807923,1.9021742684280192,103.49744450155654,79.35755580361925,0.8228060065074402,19.48458589449551,-17.728024480867454,6.354612246460481,-0.5593329638074822,0.3643421100874023,6.626785318686792e-05,0.0162641771415223,-3.143304513824964,1.5955615818801117,3.043737760442866,1.340457382273419,13.79762373813569,-0.987707463088705,-5.764967899949591,0,2022-10-27,2468820501335.0,2022-09-30 00:00:00,0.17,0.22,-22.7273,127101,91,61,0,0,0,0,0,0,0,14,0,0,0,21,0,0,0,20,1,1,1,0,0,0,0,35,0,0,0,43,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22249.459,10.598597,4.33
AVGO,2023-01-26,Thursday,1,Q1,5,56.654758918833,57.6287353990182,56.2565309641158,57.4387397766113,24525000,66.6118167060719,0.0321595476015966,2.20257329229452,55.649979019165,1.04570531529586,1.41458583757345,2.2025663551809016,6.278198741902563,0.0213388208269647,0.0110078534691813,0.0414429459807923,0.8770818049760599,57.58765266042862,52.26880485910263,0.9720027928266408,8.136706289159212,31.19187687016691,3.51428624429318,0.1360194983229663,0.2923511589196348,4.662982093789165e-05,0.0105496354755961,0.0,1.4026136647815914,-1.2680029070437415,-2.8617830607653327,1.201164544240929,0.1386577244233855,-3.4798984487243723,0,2022-12-08,1438133286539.0,2022-10-31 00:00:00,1.045,1.028,1.6537,8930,49,32,0,0,0,0,0,0,0,14,0,0,0,21,0,0,0,20,1,1,1,0,0,0,0,35,0,0,0,43,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22249.459,10.598597,4.33
CDW,2023-01-26,Thursday,1,Q1,5,187.84654428411,189.263088961384,186.177744715622,188.516006469727,753800,57.6193548953079,0.331090758115183,1.13470317952646,190.507888793945,1.02796074767066,3.86661012856321,1.1347113655321597,-1.5155161505218562,-0.0565982669158515,0.0110078534691813,0.0414429459807923,1.602062473180777,199.5226565770359,167.25400968272976,0.658906216781516,8.553550808542365,15.632460087915431,4.495200315793787,0.3520417458654893,0.2364288179106455,6.371573709962573e-05,0.01046609889156,-2.8354134827911857,1.0517450286902184,-0.5198312594205889,-0.1389686388519995,4.004108272021423,4.662883887812996,4.538071935393062,0,2022-11-02,21735113951.0,2022-09-30 00:00:00,2.6,2.52,3.1746,6216,85,57,0,0,0,0,0,0,0,14,0,0,0,21,0,0,0,20,1,1,1,0,0,0,0,35,0,0,0,43,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22249.459,10.598597,4.33
CTSH,2023-01-26,Thursday,1,Q1,5,61.813777923584,61.8711344895108,60.886470895327,61.813777923584,3229500,64.9835996996267,0.322053929252428,0.810723191290763,60.6264507293701,1.05946152073263,1.58164609068153,0.8107106478064008,5.36091849331537,0.01216616695981,0.0110078534691813,0.0414429459807923,1.2397231245245086,64.03362914231037,52.65541809890057,0.8049033182582674,14.483004046230064,5.652569343477842,5.326396899456051,-0.7342651421805615,0.3306653013410734,7.5748505041784e-05,0.0153150937956068,-0.6758762946250595,1.258599014328793,1.6238842106179208,0.9434025723472184,9.279305726799825,3.046708332225068,-0.8553199863911121,0,2022-11-02,34236555184.0,2022-09-30 00:00:00,1.17,1.16,0.8621,4857,85,57,0,0,0,0,0,0,0,14,0,0,0,21,0,0,0,20,1,1,1,0,0,0,0,35,0,0,0,43,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22249.459,10.598597,4.33
GOOGL,2023-01-26,Thursday,1,Q1,5,95.9247132385725,96.9883341079131,94.8113874117093,96.9386291503906,30114000,60.2588262339078,1.02669375002578,2.41545566629524,94.131462097168,1.06674838001202,2.80932612300081,2.4154476058561247,4.8038605222682,0.0065957417260418,0.0110078534691813,0.0414429459807923,3.3012618674957936,99.2471924329279,82.49881205315609,0.8621615428128184,11.591707991922773,-6.661565081355281,4.38323475618019,-0.1945131885260956,0.3276482797650099,7.342774782951197e-05,0.0159306381223773,-3.4359883776073774,1.4518677172950445,1.8970577459879177,-0.5947376262391946,10.479910221511378,-2.5738357472045115,-8.60335469893252,0,2022-10-25,2461129000000.0,2022-09-30 00:00:00,1.06,1.25,-15.2,69092,93,63,0,0,0,0,0,0,0,14,0,0,0,21,0,0,0,20,1,1,1,0,0,0,0,35,0,0,0,43,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22249.459,10.598597,4.33
LRCX,2023-01-26,Thursday,1,Q1,5,47.1489649034556,48.5019166812179,46.1033744964533,48.4134063720703,24658000,66.6347124842885,0.443938681222817,1.91442415382848,46.4186100006104,1.09509324642779,1.72975650548603,1.914424000095072,9.663134961085618,0.0551882308136233,0.0110078534691813,0.0414429459807923,2.13621584934282,49.85825213051751,38.5605325832276,0.8721120720246129,22.76179494201036,31.523770903192872,7.170804184956836,1.5202126869891146,0.3711356976416025,5.221044927905855e-05,0.0104981639583081,-0.2423574439413311,2.0913385386758883,-2.9874437458460634,-3.841297394235488,8.697133505393673,3.57004038598141,-3.845300141002273,0,2023-01-25,125144604480.0,2022-12-31 00:00:00,10.71,9.96,7.5301,5278,1,1,1,1,1,1,0,0,0,14,0,0,0,21,0,0,0,20,1,1,1,0,0,0,0,35,0,0,0,43,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22249.459,10.598597,4.33
MRVL,2023-01-26,Thursday,1,Q1,5,43.1820757878006,44.0536417085942,42.3897448498664,43.9645042419434,10503900,65.3097973858147,0.774889267258573,3.86054697638205,40.7991413116455,1.14325873842258,1.91690564310193,3.8605282571069655,15.089437983586553,0.1094517635731351,0.0110078534691813,0.0414429459807923,3.454486291511891,44.06703894194159,32.84381883088555,0.9908640569298623,23.33668223183896,9.487490672213394,5.394177700173768,-0.2797861549632078,0.5157673844283182,0.0002563357683562,0.0206991510953252,-4.422058118861984,2.4673832788578385,-0.3153744228540422,-5.406614524507569,9.844554864971734,1.6220086522977573,-1.2164913048823944,0,2022-12-01,66165228000.0,2022-10-31 00:00:00,0.57,0.59,-3.3898,1537,56,37,0,0,0,0,0,0,0,14,0,0,0,21,0,0,0,20,1,1,1,0,0,0,0,35,0,0,0,43,298.808,0.03348,6.41083,256225,-1.32706,10.55809,319022,-4.61124,2.51976,-62798,-16.01514,-20.93421,3.5,22249.459,10.598597,4.33
